Lot_Frontage,Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Exter_Cond,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Longitude,Latitude,Sale_Price
34,4590,Twnhs,One_Story,Average,2006,Typical,1554,1554,0,2,0,2,1,1,-93.649397,42.05826,209500
34,4590,Twnhs,One_Story,Average,2006,Typical,1554,1554,0,2,0,2,1,1,-93.649319,42.058276,209500
44,6442,TwnhsE,One_Story,Average,2006,Typical,1370,1370,0,2,0,2,1,1,-93.649291,42.058284,202500
48,7841,TwnhsE,One_Story,Average,2005,Typical,1577,1577,0,2,0,2,1,1,-93.653414,42.056827,280000
60,7313,TwnhsE,One_Story,Average,2005,Typical,1561,1561,0,2,0,2,1,1,-93.652565,42.057124,277500
48,3242,TwnhsE,One_Story,Average,2003,Typical,1405,1405,0,2,0,2,1,1,-93.650608,42.057209,200000
65,10237,OneFam,Two_Story,Average,2005,Typical,768,768,768,2,1,3,1,1,-93.646429,42.063381,176000
88,12216,OneFam,One_Story,Average,2005,Typical,1326,1326,0,2,0,3,1,0,-93.6443,42.062067,203000
0,3621,TwnhsE,One_Story,Average,2003,Typical,1406,1589,0,2,0,2,1,1,-93.640513,42.062946,226500
65,16219,OneFam,SLvl,Average,2004,Typical,835,1119,0,2,0,2,1,0,-93.644064,42.061429,188500
59,11796,OneFam,Two_Story,Average,2004,Typical,847,847,1112,2,1,4,1,1,-93.643961,42.061541,215000
62,8244,OneFam,Two_Story,Average,2004,Typical,840,840,880,2,1,3,1,1,-93.641781,42.061318,183500
0,11950,OneFam,SLvl,Average,2003,Typical,384,754,640,2,1,3,1,1,-93.639977,42.061392,165500
63,7875,OneFam,Two_Story,Average,2003,Typical,847,847,1101,2,1,4,1,1,-93.64021,42.060021,211000
0,8740,OneFam,Two_Story,Average,2002,Typical,854,864,1131,2,1,4,1,1,-93.64334,42.059181,219500
62,7917,OneFam,Two_Story,Average,1999,Typical,953,953,694,2,1,3,1,1,-93.641279,42.057981,175000
76,9967,OneFam,SLvl,Average,2000,Typical,384,774,656,2,1,3,1,1,-93.642836,42.058401,170000
0,7750,OneFam,Two_Story,Average,2003,Typical,660,660,660,2,1,3,1,0,-93.643641,42.059526,162000
58,9487,OneFam,Two_Story,Average,2000,Typical,915,940,750,2,1,3,1,1,-93.641323,42.057836,187000
59,9649,OneFam,Two_Story,Average,1999,Typical,941,961,683,2,1,3,1,1,-93.640658,42.058897,185000
100,12191,OneFam,Two_Story,Average,1997,Typical,1779,1779,772,2,1,4,1,2,-93.655711,42.053364,384500
0,11000,OneFam,Two_Story,Average,2000,Typical,969,997,1288,2,1,4,1,1,-93.652894,42.055751,248000
0,11400,OneFam,One_Story,Average,2001,Typical,2633,2633,0,2,1,2,1,2,-93.651096,42.055627,466500
89,10557,OneFam,Two_Story,Average,1998,Typical,1408,1671,1407,2,1,4,1,1,-93.652641,42.05359,410000
74,11002,OneFam,Two_Story,Average,1998,Typical,1389,1411,1171,2,1,4,1,1,-93.652777,42.053436,322500
83,10790,OneFam,Two_Story,Average,1998,Typical,1066,1108,1277,2,1,4,1,1,-93.649901,42.053467,252000
104,21535,OneFam,Two_Story,Above_Average,1994,Typical,2444,2444,1872,3,1,4,1,2,-93.657271,42.05198,755000
92,9920,OneFam,Two_Story,Average,1996,Typical,1117,1127,886,2,1,3,1,1,-93.655159,42.052361,269790
95,11787,OneFam,Two_Story,Average,1996,Typical,1379,1383,1015,2,1,3,1,1,-93.655905,42.052247,315750
65,12257,OneFam,Two_Story,Average,1995,Typical,1318,1328,1203,2,1,4,1,1,-93.653712,42.05048,290000
0,12692,OneFam,One_Story,Average,1992,Typical,3200,3228,0,3,0,4,1,1,-93.65334,42.049518,430000
88,11762,OneFam,Two_Story,Average,1992,Typical,1105,1105,1097,2,1,4,1,1,-93.652946,42.049509,263000
82,9044,OneFam,Two_Story,Average,1996,Good,1325,1335,1203,2,1,4,1,1,-93.653864,42.052416,330000
84,11670,OneFam,One_Story,Average,2006,Typical,1905,1905,0,2,0,3,1,1,-93.642069,42.054318,320000
49,15256,OneFam,One_Story,Average,2007,Typical,1485,1464,0,2,0,3,1,0,-93.64176,42.054177,282922
116,13501,OneFam,One_Story,Average,2006,Typical,1623,1636,0,2,0,3,1,1,-93.642234,42.054309,255000
85,10000,OneFam,One_Story,Average,2006,Typical,1588,1588,0,2,0,3,1,1,-93.642344,42.054157,227000
74,8847,OneFam,One_Story,Average,2005,Typical,1538,1538,0,2,0,3,1,0,-93.643544,42.053185,260000
70,8251,OneFam,One_Story,Average,2005,Typical,1494,1506,0,2,0,3,1,1,-93.642197,42.053227,249000
75,10084,OneFam,One_Story,Average,2004,Typical,1686,1694,0,2,0,3,1,1,-93.641251,42.053108,307000
75,8778,OneFam,Two_Story,Average,2006,Typical,1302,1302,528,2,1,3,1,0,-93.642275,42.053067,221300
75,9000,OneFam,Two_Story,Average,2006,Typical,1088,1088,871,2,1,3,1,1,-93.647584,42.050206,270000
84,11096,OneFam,One_Story,Average,2006,Typical,1656,1656,0,2,0,3,1,0,-93.643974,42.052269,249700
100,11824,OneFam,One_Story,Average,2006,Typical,1685,1685,0,2,0,2,1,1,-93.642046,42.052267,253000
85,10625,OneFam,Two_Story,Average,2004,Typical,1158,1158,1285,2,1,4,1,1,-93.641233,42.052146,265000
102,11143,OneFam,Two_Story,Average,2004,Typical,1580,1580,886,3,0,4,1,1,-93.639574,42.051054,340000
63,7500,OneFam,One_Story,Average,2006,Typical,1143,1143,0,1,1,3,1,0,-93.692245,42.037636,147000
60,12450,OneFam,One_Story,Average,2003,Typical,1094,1094,0,1,0,3,1,0,-93.68912,42.037643,149000
65,7441,OneFam,One_Story,Average,2006,Typical,1461,1486,0,2,0,3,1,0,-93.691244,42.03722,181000
70,8462,OneFam,Two_Story,Average,1994,Good,928,936,785,2,1,3,1,0,-93.689026,42.036028,201000
0,11613,OneFam,Two_Story,Average,1993,Typical,864,920,900,2,1,3,1,0,-93.689767,42.035259,191750
65,8450,OneFam,One_Story,Average,2000,Typical,1349,1349,0,2,0,3,1,0,-93.688804,42.036038,179000
0,16196,OneFam,One_Story,Average,1998,Typical,1482,1494,0,2,0,3,1,1,-93.689449,42.035071,215000
50,8012,TwnhsE,One_Story,Average,1992,Typical,1575,1575,0,2,0,2,1,0,-93.686428,42.036464,179200
50,8012,TwnhsE,Two_Story,Average,1980,Typical,630,630,636,1,1,2,1,2,-93.686413,42.034569,128000
0,9180,OneFam,SFoyer,Good,1983,Typical,840,884,0,1,0,2,1,0,-93.685185,42.035678,144000
60,8400,Duplex,One_Story,Average,1977,Typical,0,2020,0,2,0,4,2,2,-93.6791142,42.0362103,144000
64,6285,OneFam,One_Story,Average,1977,Typical,894,894,0,1,0,2,1,0,-93.677007,42.034678,120750
80,8480,OneFam,One_Story,Above_Average,1963,Typical,970,970,0,1,0,2,1,0,-93.674475,42.035946,132500
70,7420,OneFam,One_Story,Average,1962,Typical,1057,1057,0,1,0,3,1,0,-93.673987,42.035871,132000
0,7758,OneFam,One_Story,Good,1962,Good,999,999,0,1,0,3,1,0,-93.673889,42.035857,132500
85,6970,OneFam,One_Story,Average,1961,Typical,1040,1120,0,1,1,3,1,0,-93.669559,42.034532,129000
40,13673,OneFam,One_Story,Average,1962,Good,1140,1696,0,1,1,3,1,1,-93.669552,42.034724,143900
84,7476,OneFam,One_Story,Good,1968,Typical,1040,1040,0,1,1,3,1,0,-93.672318,42.035675,145000
0,9945,OneFam,One_Story,Average,1961,Typical,988,988,0,1,0,3,1,0,-93.673518,42.034652,128500
0,6173,OneFam,One_Story,Above_Average,1967,Typical,876,902,0,1,0,3,1,0,-93.671941,42.034819,125500
0,19522,OneFam,Two_Story,Average,1990,Typical,1223,1271,1232,2,1,3,1,1,-93.661846,42.037652,300000
0,17542,OneFam,Two_Story,Good,1974,Typical,1192,1516,651,2,1,3,1,2,-93.661848,42.037502,294000
44,10751,OneFam,One_Story,Average,1974,Typical,1037,1037,0,1,0,2,1,0,-93.660522,42.03466,129000
0,16647,OneFam,SFoyer,Average,1975,Typical,1390,1701,0,2,0,3,1,2,-93.661983,42.034644,171000
0,9572,OneFam,Two_Story,Average,1990,Typical,1453,1453,1357,2,1,4,1,1,-93.653082,42.047384,302000
85,10678,OneFam,One_and_Half_Fin,Average,1992,Typical,1683,2129,743,2,1,4,1,1,-93.652658,42.045776,285000
45,4379,TwnhsE,One_Story,Average,2004,Typical,1378,1378,0,2,0,2,1,1,-93.647974,42.047618,214000
24,2280,Twnhs,Two_Story,Average,1999,Typical,744,757,744,2,1,3,1,1,-93.644107,42.047104,176500
34,3230,TwnhsE,Two_Story,Average,1999,Typical,729,729,729,2,1,2,1,1,-93.644096,42.047104,176000
0,2117,TwnhsE,Two_Story,Average,2000,Typical,756,756,756,2,1,2,1,1,-93.645671,42.046144,168500
24,2117,Twnhs,Two_Story,Average,2000,Typical,756,769,804,2,1,3,1,0,-93.645639,42.046145,177000
0,2117,Twnhs,Two_Story,Average,2000,Typical,756,769,756,2,1,3,1,1,-93.645595,42.046145,177000
0,5105,TwnhsE,Two_Story,Average,2004,Typical,551,551,551,2,1,2,1,0,-93.645482,42.046405,148800
24,2645,Twnhs,Two_Story,Average,1999,Typical,776,764,677,2,1,2,1,0,-93.641813,42.047171,174000
66,7399,OneFam,Two_Story,Average,1997,Typical,975,975,975,2,1,3,1,1,-93.642182,42.046318,239000
73,7321,OneFam,One_Story,Average,1999,Typical,1339,1358,0,2,0,3,1,0,-93.639931,42.046137,204000
0,8010,OneFam,Two_Story,Average,2003,Typical,1054,1072,976,2,1,3,1,2,-93.639878,42.046135,301000
106,8413,OneFam,Two_Story,Average,1998,Good,1220,1220,1142,2,1,3,1,2,-93.643456,42.046411,312500
50,9466,TwnhsE,One_Story,Average,1994,Typical,1494,1494,0,1,1,1,1,1,-93.648204,42.044383,279700
80,12000,OneFam,One_Story,Above_Average,1980,Typical,2002,2362,0,2,1,3,1,1,-93.645798,42.044762,255000
0,16157,OneFam,SLvl,Good,1978,Typical,1360,1432,0,1,1,2,1,1,-93.645589,42.044989,194000
90,10768,OneFam,One_Story,Very_Good,1976,Good,1437,1437,0,2,0,3,1,1,-93.64577,42.042994,218000
40,3840,TwnhsE,One_Story,Above_Average,1978,Typical,1057,1295,0,1,0,1,1,2,-93.648172,42.043754,213750
80,9600,OneFam,SLvl,Good,1976,Good,528,1094,761,2,1,3,1,1,-93.645547,42.043048,187000
80,9600,OneFam,One_Story,Very_Good,1976,Typical,1262,1262,0,2,0,3,1,1,-93.645544,42.042961,181500
94,17778,OneFam,One_Story,Average,1981,Typical,2461,2497,0,2,0,2,1,2,-93.658232,42.037103,373000
0,18890,Duplex,One_and_Half_Fin,Average,1977,Typical,1361,1361,1259,2,2,4,2,1,-93.6574973,42.0349702,190000
0,7050,OneFam,Two_Story,Average,2001,Typical,1057,1057,872,2,1,3,1,1,-93.639515,42.048488,226000
78,11700,OneFam,One_Story,Above_Average,1968,Typical,912,1152,0,1,1,3,1,0,-93.634545,42.046549,143450
80,8000,OneFam,Two_Story,Above_Average,1970,Typical,1008,1403,1008,2,1,4,1,1,-93.635094,42.047758,240050
0,8723,OneFam,SFoyer,Above_Average,1969,Typical,973,1082,0,1,0,3,1,0,-93.634528,42.048067,162500
130,11700,OneFam,One_Story,Average,1968,Typical,1295,1295,0,1,1,3,1,0,-93.635899,42.04849,164000
108,11358,OneFam,One_Story,Good,1972,Typical,1124,1610,0,2,0,3,1,1,-93.631554,42.047615,185000
80,9547,OneFam,One_Story,Above_Average,1993,Typical,1594,1594,0,2,0,2,1,1,-93.638051,42.043363,188500
78,10530,OneFam,Two_Story,Above_Average,1993,Typical,1148,1091,984,2,1,3,1,1,-93.63687,42.043005,255000
0,11500,Duplex,One_Story,Above_Average,1976,Typical,1680,1680,0,2,0,4,2,0,-93.633748,42.045483,136905
88,10738,OneFam,One_Story,Good,1966,Typical,1093,1093,0,2,0,3,1,1,-93.631673,42.04259,158500
80,9600,OneFam,One_Story,Above_Average,1973,Typical,1242,1242,0,1,1,3,1,1,-93.631302,42.04389,175500
80,10800,OneFam,One_Story,Average,1963,Typical,1052,1052,0,1,0,3,1,0,-93.6299222,42.0421698,127000
70,8050,OneFam,One_Story,Above_Average,1967,Typical,949,1107,0,1,0,3,1,0,-93.62919,42.047811,127000
0,10355,OneFam,One_Story,Average,1967,Typical,1214,1214,0,2,0,3,1,1,-93.626518,42.048292,143000
79,10289,OneFam,One_Story,Good,1965,Typical,1073,1073,0,1,1,3,1,0,-93.625898,42.046504,156000
0,9503,OneFam,One_Story,Average,1958,Typical,1024,1344,0,1,0,2,1,1,-93.624758,42.044758,144000
0,10624,Duplex,One_Story,Below_Average,1964,Typical,1728,1728,0,2,0,6,2,0,-93.624592,42.043984,119000
0,10899,Duplex,One_Story,Average,1964,Typical,0,1224,0,2,0,2,2,0,-93.624541,42.043929,103000
0,12342,OneFam,One_Story,Average,1960,Typical,978,1422,0,1,0,3,1,1,-93.624745,42.043121,139900
0,12772,OneFam,One_Story,Very_Good,1960,Good,958,958,0,1,0,2,1,0,-93.623636,42.042124,151500
80,8892,OneFam,One_Story,Average,1960,Typical,1065,1065,0,1,1,3,1,0,-93.624606,42.04227,126500
65,10482,OneFam,SLvl,Very_Good,1958,Good,588,1138,0,1,0,3,1,0,-93.623104,42.044036,145000
70,7535,OneFam,One_Story,Good,1958,Typical,912,912,0,1,0,2,1,0,-93.621352,42.042577,120000
74,7450,OneFam,One_Story,Average,1956,Typical,894,1074,0,1,0,2,1,1,-93.621344,42.042485,124000
0,8339,OneFam,One_Story,Good,1959,Typical,0,882,0,1,0,3,1,0,-93.62232,42.042479,106500
0,14357,OneFam,One_Story,Average,1961,Typical,864,1187,0,1,0,2,1,1,-93.622834,42.044921,140500
76,8243,OneFam,One_Story,Good,1961,Good,964,964,0,1,0,3,1,1,-93.621452,42.043609,137500
70,8680,OneFam,One_Story,Good,1960,Typical,894,894,0,1,0,3,1,0,-93.62144,42.043627,117600
80,8800,OneFam,One_Story,Above_Average,1966,Typical,1174,1200,0,2,0,3,1,1,-93.626945,42.039141,163500
80,9200,OneFam,SLvl,Average,1965,Typical,1042,1042,0,2,0,3,1,0,-93.630023,42.040143,161000
85,9350,OneFam,SLvl,Good,1964,Typical,1302,1302,0,2,0,3,1,0,-93.6279875,42.0417369,158000
80,8800,OneFam,Two_Story,Good,1964,Good,845,845,1309,2,1,5,1,1,-93.626864,42.039069,224500
0,11382,OneFam,One_Story,Average,1964,Typical,1130,1374,0,1,0,3,1,1,-93.6276375,42.0413937,147000
0,22002,OneFam,One_Story,Good,1959,Good,1592,1652,0,1,1,3,1,1,-93.6249615,42.0417604,200000
0,14585,OneFam,One_Story,Above_Average,1960,Typical,1144,1429,0,1,0,3,1,2,-93.624484,42.04074,181900
75,7388,OneFam,One_Story,Above_Average,1959,Typical,1063,1327,0,1,0,3,1,0,-93.62326,42.041245,150750
70,9842,Duplex,One_Story,Average,1962,Typical,0,1224,0,2,0,2,2,0,-93.621368,42.041332,101800
57,8280,OneFam,One_Story,Average,1950,Typical,932,932,0,1,0,2,1,1,-93.622804,42.039212,124000
85,12172,OneFam,One_and_Half_Unf,Good,1940,Typical,822,908,0,1,0,2,1,0,-93.621503,42.0392,138500
50,5000,OneFam,One_Story,Fair,1946,Fair,0,334,0,1,0,1,1,0,-93.629661,42.036575,39300
50,5000,OneFam,One_Story,Fair,1946,Fair,666,666,0,1,0,2,1,0,-93.629545,42.035684,64500
51,3500,OneFam,One_and_Half_Fin,Average,1945,Typical,370,442,228,1,0,2,1,0,-93.628654,42.036023,64000
50,5175,OneFam,One_Story,Very_Good,1958,Typical,808,808,0,1,0,2,1,0,-93.628582,42.036223,112000
100,9500,OneFam,Two_Story,Above_Average,1964,Typical,816,1127,850,1,1,4,1,1,-93.625632,42.034615,165000
80,9600,OneFam,One_Story,Above_Average,1955,Good,1078,1150,0,1,0,2,1,0,-93.623704,42.0362,144000
95,11345,Duplex,Two_Story,Average,1948,Typical,928,928,992,2,0,4,2,0,-93.621485,42.03465,137000
79,9492,OneFam,One_and_Half_Fin,Average,1941,Typical,768,968,408,1,0,3,1,1,-93.620497,42.034906,105000
79,9480,OneFam,Two_Story,Good,1942,Typical,728,888,756,1,1,3,1,2,-93.620491,42.034755,146500
63,8668,Duplex,One_Story,Average,1968,Typical,1560,1560,0,2,0,4,2,0,-93.619383,42.049216,126000
0,10050,OneFam,SFoyer,Above_Average,1966,Typical,793,1280,0,2,0,3,1,1,-93.61706,42.048934,175000
100,9600,OneFam,SLvl,Average,1961,Typical,1218,1254,0,1,0,3,1,1,-93.615687,42.046714,158500
70,10150,OneFam,One_Story,Average,1958,Typical,912,912,0,1,0,2,1,0,-93.616099,42.045809,114500
78,11344,OneFam,One_and_Half_Fin,Average,1958,Typical,874,874,650,1,1,3,1,0,-93.618143,42.0459325,144000
73,8760,OneFam,One_Story,Good,1957,Typical,936,936,0,1,0,2,1,0,-93.618786,42.044053,141000
65,6860,OneFam,One_Story,Above_Average,1956,Typical,1008,1008,0,1,0,3,1,0,-93.618404,42.043143,131000
60,8250,OneFam,One_Story,Good,1963,Typical,1053,1053,0,1,0,3,1,0,-93.619352,42.044735,142100
70,8176,OneFam,One_Story,Above_Average,1958,Typical,1056,1056,0,1,0,3,1,0,-93.617521,42.043932,139000
75,9750,OneFam,One_Story,Above_Average,1958,Typical,1442,1442,0,1,1,4,1,0,-93.615281,42.043946,157900
80,9250,OneFam,One_Story,Good,1954,Typical,1056,1056,0,1,0,3,1,0,-93.6168658,42.0423095,139400
90,11988,OneFam,One_Story,Above_Average,1957,Typical,1244,1244,0,1,1,3,1,2,-93.613046,42.044218,150000
70,9100,OneFam,One_Story,Average,1960,Typical,1144,1144,0,1,0,3,1,1,-93.611697,42.045669,120000
80,9736,OneFam,One_Story,Above_Average,1957,Typical,1331,1721,0,1,0,4,1,3,-93.612347,42.043952,174850
72,9770,OneFam,One_Story,Average,1957,Typical,922,922,0,1,0,2,1,0,-93.613457,42.043233,116000
72,10152,OneFam,One_Story,Average,1956,Typical,1048,1048,0,1,0,3,1,0,-93.613983,42.0426969,135000
0,12155,OneFam,One_Story,Fair,1970,Typical,1657,1657,0,2,0,3,1,1,-93.610875,42.042728,163500
70,12198,OneFam,One_Story,Above_Average,1955,Typical,1204,1411,0,1,0,3,1,1,-93.612301,42.04302,130000
75,10050,OneFam,One_Story,Average,1955,Typical,1216,1216,0,1,0,3,1,0,-93.6192677,42.0418697,129500
60,11556,OneFam,One_Story,Excellent,1953,Excellent,864,1154,0,1,1,3,1,0,-93.617242,42.041243,142000
70,8078,Duplex,One_Story,Average,1958,Typical,1560,1560,0,2,0,4,2,0,-93.61848,42.040773,128600
60,10950,OneFam,One_Story,Above_Average,1952,Typical,948,948,0,1,0,2,1,0,-93.615622,42.040451,125000
68,7942,OneFam,One_Story,Good,1953,Typical,1040,1040,0,1,0,3,1,0,-93.618428,42.03981,136000
66,8923,OneFam,One_Story,Good,1953,Typical,1008,1008,0,1,0,2,1,0,-93.617075,42.039369,134500
71,8540,OneFam,One_Story,Very_Good,1956,Good,925,925,0,1,0,3,1,0,-93.612414,42.039482,127000
60,7134,OneFam,SLvl,Average,1955,Typical,384,1360,0,1,0,3,1,1,-93.612401,42.03846,130000
55,7150,OneFam,One_and_Half_Fin,Below_Average,1955,Typical,1190,1040,500,1,0,4,1,0,-93.61245,42.03837,115000
70,8400,OneFam,One_Story,Average,1955,Good,923,925,0,1,0,3,1,2,-93.612075,42.0384781,116900
70,13300,OneFam,One_Story,Good,1956,Typical,928,928,0,1,0,2,1,0,-93.612252,42.038545,132000
75,9532,OneFam,One_Story,Above_Average,1953,Typical,1105,1647,0,1,0,3,1,1,-93.618606,42.034789,153000
0,15783,OneFam,One_Story,Average,1952,Typical,924,924,0,1,0,2,1,0,-93.6197518,42.0347206,112500
60,14190,OneFam,One_and_Half_Fin,Good,1890,Good,925,1000,544,2,0,3,1,0,-93.620343,42.034812,138000
60,9600,OneFam,One_and_Half_Unf,Good,1949,Typical,845,893,0,1,0,2,1,0,-93.617191,42.035932,135000
0,12099,OneFam,One_and_Half_Fin,Above_Average,1953,Typical,1216,1216,0,1,0,3,1,1,-93.618445,42.036077,156000
60,10134,OneFam,One_and_Half_Fin,Above_Average,1940,Typical,735,735,299,1,0,2,1,0,-93.615485,42.03725,109000
55,5500,OneFam,One_and_Half_Unf,Above_Average,1956,Typical,882,882,0,1,0,1,1,0,-93.6133009,42.0380982,103200
60,10800,OneFam,One_Story,Above_Average,1927,Typical,656,968,0,2,0,4,1,0,-93.612418,42.035779,64500
60,10800,OneFam,Two_Story,Excellent,1895,Good,736,751,783,1,1,3,1,0,-93.6139,42.035854,148000
93,10090,OneFam,SLvl,Average,1963,Typical,725,1035,616,2,0,4,1,2,-93.607117,42.039338,172000
66,8300,OneFam,One_Story,Above_Average,1968,Typical,952,952,0,1,0,3,1,0,-93.610561,42.040146,128500
60,8064,OneFam,One_and_Half_Fin,Good,1949,Good,672,672,252,1,0,3,1,1,-93.610609,42.035733,122900
60,11664,OneFam,One_Story,Average,1948,Typical,1082,1082,0,1,0,2,1,1,-93.610611,42.035921,119200
78,10496,OneFam,One_and_Half_Fin,Above_Average,1949,Typical,1040,1168,678,2,0,3,1,1,-93.610623,42.037329,143000
60,7200,OneFam,One_Story,Good,1950,Typical,876,988,0,1,0,3,1,0,-93.607957,42.037203,119000
60,7200,OneFam,One_Story,Fair,1950,Typical,864,1238,0,1,1,3,1,1,-93.607963,42.035954,102000
60,7200,OneFam,One_Story,Very_Good,1950,Typical,864,864,0,1,0,3,1,0,-93.607963,42.035876,129000
0,7500,OneFam,One_Story,Good,1959,Typical,1040,1040,0,1,0,3,1,0,-93.605968,42.035862,152000
70,7315,OneFam,One_Story,Above_Average,1958,Typical,1170,1170,0,1,0,3,1,1,-93.60674,42.036002,140000
80,8000,OneFam,One_Story,Average,1960,Typical,1377,1377,0,1,0,3,1,2,-93.605942,42.034685,156500
80,8000,Duplex,One_Story,Below_Average,1961,Typical,1800,1800,0,2,0,6,2,0,-93.606746,42.034614,141000
70,7000,OneFam,One_Story,Above_Average,1961,Typical,0,925,0,1,0,3,1,0,-93.606746,42.034564,99000
80,9760,OneFam,Two_Story,Very_Good,1964,Typical,822,1020,831,2,1,3,1,1,-93.604836,42.036949,187000
69,7590,OneFam,Two_Story,Average,1962,Typical,864,876,936,2,0,4,1,1,-93.603701,42.035423,169500
60,6600,OneFam,One_Story,Average,1962,Typical,864,864,0,1,0,2,1,0,-93.603703,42.0346,125500
66,6760,OneFam,SFoyer,Average,1962,Typical,896,936,0,1,0,3,1,1,-93.604562,42.035034,130000
60,6978,OneFam,One_Story,Good,1926,Good,850,960,0,1,0,2,1,0,-93.618969,42.034403,103000
50,6000,OneFam,One_and_Half_Fin,Above_Average,1927,Typical,845,866,430,1,0,3,1,0,-93.6190545,42.0314733,127500
56,4480,OneFam,One_Story,Average,1922,Typical,1022,1022,0,1,0,2,1,1,-93.62024,42.03131,89500
60,7200,Duplex,SFoyer,Average,1980,Typical,936,936,0,1,0,2,1,0,-93.617135,42.031369,140000
56,3153,OneFam,One_Story,Above_Average,1920,Typical,967,967,0,1,0,2,1,1,-93.6176729,42.0311108,99900
60,10800,OneFam,One_Story,Good,1885,Typical,641,1047,0,1,0,2,1,0,-93.615432,42.033405,100000
60,7200,OneFam,One_Story,Very_Good,1940,Typical,808,1072,0,1,0,2,1,2,-93.615446,42.032343,130000
120,9000,OneFam,One_and_Half_Fin,Very_Good,1900,Typical,680,680,494,1,0,2,1,1,-93.60861,42.033385,135000
50,6000,OneFam,One_and_Half_Fin,Good,1948,Good,649,679,504,1,1,2,1,0,-93.608868,42.033489,120000
50,5925,OneFam,One_and_Half_Fin,Above_Average,1900,Typical,570,761,380,1,0,3,1,0,-93.606842,42.032276,85000
50,6000,OneFam,One_Story,Below_Average,1920,Typical,960,960,0,1,0,2,1,0,-93.607723,42.032357,108500
57,9639,OneFam,Two_Story,Very_Good,1900,Typical,1075,1156,642,2,1,4,1,0,-93.61047,42.030579,137000
40,3880,OneFam,One_Story,Excellent,1945,Good,686,866,0,1,0,2,1,0,-93.6082631,42.0318018,110500
60,8520,OneFam,One_Story,Above_Average,1923,Typical,968,968,0,1,0,2,1,0,-93.606789,42.030311,100000
0,10337,OneFam,Two_Story,Excellent,1910,Good,725,909,863,2,1,3,1,0,-93.618662,42.03013,184900
60,9600,OneFam,One_and_Half_Fin,Very_Good,1925,Typical,702,842,630,1,0,3,1,0,-93.617061,42.029218,125000
35,4571,OneFam,Two_Story,Good,1910,Typical,616,616,616,1,0,3,1,0,-93.618294,42.029198,114000
85,13600,TwoFmCon,Two_Story,Average,1900,Typical,662,1422,915,2,0,5,2,0,-93.616911,42.029223,90000
56,8398,OneFam,One_and_Half_Fin,Very_Good,1910,Typical,926,991,659,2,0,3,1,0,-93.6188503,42.0280396,144100
90,9900,OneFam,Two_Story,Below_Average,1880,Typical,1008,1178,1032,2,0,5,1,0,-93.617037,42.028076,117500
75,13500,OneFam,Two_and_Half_Unf,Very_Good,1879,Good,819,1312,1142,2,0,3,1,1,-93.612061,42.02819,185000
60,7200,TwoFmCon,Two_and_Half_Unf,Above_Average,1910,Typical,1214,1260,1031,2,0,4,2,1,-93.612191,42.027154,133900
40,5400,OneFam,One_Story,Good,1926,Good,1149,1149,467,2,0,3,1,0,-93.608882,42.0282,152000
90,8100,OneFam,One_Story,Above_Average,1948,Typical,1559,1559,0,1,0,2,1,0,-93.6094532,42.0277574,153500
60,10800,OneFam,Two_Story,Very_Good,1890,Good,718,1576,978,1,1,3,1,0,-93.608678,42.026089,159500
52,9439,OneFam,One_and_Half_Fin,Average,1930,Typical,912,912,336,1,0,2,1,0,-93.6047622,42.0268089,87000
